Stop Name,Latitude,Longitude
Thelathurath,10.1538225,76.27364453
Hospital,10.01197957,76.26069388
Palli Padi,10.00993335,76.56838805
Bhagavathy Vilasam,10.07163099,76.21188924
Neerkodu Palam,10.10949397,76.28006128
Pachalam Junction,10.00103957,76.27793825
Cusat Junction,10.04640407,76.32198551
Millupadi Bus Stop Or Valluvalli,10.12222074,76.25457854
Padinjarekkavala,9.773046623,76.42597363
Society Pady,10.23700194,76.34685346
Parekurisu,9.943805052,76.46722941
Marampilly,10.11242161,76.4195028
Chilanga,10.464932,76.08273822
Kunjikkapadi,9.979273816,76.53584568
Thekke kavala,10.02110406,76.44807667
Shappu Padi,9.999388915,76.48989735
Cms,9.90467508,76.25617256
Yuvadhara,10.06961688,76.27286284
Ambalam Padi Junction,9.956141894,76.50444634
Kaarukkavu Or Maneed,9.892369509,76.46261835
Kozhikulam,10.25333565,76.42731369
Naduvilapalli Bus Stop,10.05899314,76.28679645
Mattancherry Warf Or Harbour Treminal Railway Busstop,9.960531229,76.2671001
Chambilipady,10.01948325,76.49388005
Sreekaleeswary Theatre Or Thekkenada,10.22489923,76.19969914
Velloor,9.8319337,76.45377999
Okkal junction,10.15312273,76.4498666
Chengamanad,10.15353735,76.34037891
Alunkkal,9.68692909,76.30954961
Vadakkepally Or North Chellanam,9.823419946,76.27311107
Nochima or Kombara,10.06954284,76.36352352
Choondiyakav,10.13365651,76.22452355
Illikkamukkada,9.861096946,76.51814799
Reshankada,10.13559507,76.25794401
Pattal,10.11606913,76.49587464
Pothanam Kurish,10.00094679,76.40820901
Edamalayar Canal,10.22317933,76.43831124
Cheriyapallam Turuth Junction Or Cheriyavallamthuruth,10.16015384,76.22256765
Puli Nagar,10.09324682,76.29263672
Palam,10.11835773,76.41947151
Ambalam Stop,10.15333345,76.17449144
Manorama Junction,9.691149684,76.33703647
Vellappara,10.27602302,76.43672386
Punnyam Kavala,10.12250486,76.54702634
Manjakkad,10.04666664,76.23197819
Vazhapilli,9.997146176,76.57209201
Valayanchirangara,10.0663427,76.49380196
Injarankunnu Road Bus Stop,10.17692742,76.25306809
Kootumadam,10.09946125,76.51915427
Thiruvizha Beach Junction,9.641971107,76.29844996
Kanalpady Or Pedikakunnath,10.23272073,76.32130081
Punnyam Kavala,10.12247879,76.54697605
Palapprassery Or Companypady,10.15588983,76.33100089
Kanjiramattom Bypass Or Ever Shine,9.895214141,76.71801666
Viman Gate,9.942494105,76.26980701
Panambukkad,9.987051604,76.25358609
Old Post Office,10.12091458,76.23988946
Atlas,10.16386899,76.40179851
Bristow Road Or Park Bus Stop,9.955294686,76.26981407
Cochin Bank Junction,10.08857836,76.36514546
Millumpady,10.1443473,76.42132543
Illathupadi Junction,9.868748704,76.30898874
Parakood,10.02031388,76.42034775
Kaithaveli Or Manasseri Spot,9.916653161,76.25206219
Convent,10.05450611,76.30246552
Moonukkal shivajipuram Road,10.18682284,76.42048872
Kalady Kappela,10.29414806,76.3512442
Ganapathy Temple,10.15363839,76.47787988
Ambalam Stop,10.13549727,76.43101487
Karipuzha,10.10443104,76.30982945
Colony Padi,10.04170254,76.50279152
Molekurishu,10.03658251,76.41626061
Y M A Junction,9.992679434,76.49190003
Puthamkutty Or Koodhamkutty,10.26442387,76.43112951
Punnakuru,10.29972943,76.15281682
Vinayaka Or Kavalakkal Ambalam,9.972970609,76.29810448
Malayil pally,10.07463773,76.37960761
Nechoor,9.908497261,76.46637452
Vazhakkala Bus Stop,10.01234577,76.32622985
Chengamanadu Junction,10.15351116,76.33992298
Pareekkapeedika,9.948837696,76.6297302
Chavara School,9.816464767,76.63791681
Zeenath Theater Or Power House Junction,10.10505384,76.3586211
Kurishumudy,10.20320718,76.50466784
Kattath,10.01362641,76.25572943
Company Padi Or Fact,10.07434235,76.29853737
Lissie Hospital,9.991271076,76.28828232
Paruthelipalam,10.02616821,76.31228164
Mallu Junction,10.19276922,76.34291887
Poomala,10.06326727,76.44028717
Indian Oil Stop,9.967028061,76.26241958
School Padi,10.00983548,76.27755858
Vattaparambu,10.18526024,76.42780899
Para Or Sndp,10.24865496,76.42538072
Kaavil Nada Bus Stop,10.10786871,76.26161752
Company Pady,10.1564125,76.47593359
Perumpadanna Bridge Stop,10.14310958,76.21186731
Parambayam,10.13496775,76.35355196
Kaloor Church Or St Antonys Church,9.997646934,76.29568993
Anavizhungi,10.39079992,76.118434
Power House,9.96308239,76.31837365
Varnam Nagar or Ismail Mukku,10.0673507,76.36306315
Kripa,10.09408009,76.38662458
Pareekkapeedika,9.948715323,76.62989101
Koodalappad Pally,10.16120595,76.47521484
Pallipuram,9.752960798,76.35327021
Maapurackal,9.914116529,76.55584987
Poochakal Police Station,9.806413648,76.35339065
Kurish Palli,10.00012085,76.48150304
Pallypady,10.19952939,76.46828217
Kuzhipanam,10.09074889,76.23535713
Thiruvankulam Junction,9.943318507,76.37387646
Thangalam,10.06940468,76.61304377
Thadiyittaparambu Police Station Road,10.08768199,76.42979106
tripunithura stand,9.942805911,76.34568628
Geetanjali Bus Stop,9.983759761,76.31645814
Infopark,10.01523875,76.36367461
Charis Hospital Junction,10.00734403,76.56925954
Perikkappalam,10.11427628,76.33832208
Thiruvanniyoor Panchayath,9.933982015,76.42544395
Garage Or Ksrtc Workshop,10.09224121,76.3456033
Thangal Nagar Junction,9.917100628,76.280853
Convent Junction,10.16433192,76.18293678
Sn Bus Stop,10.04144051,76.53075975
Sndp Hss Palissery,10.21782732,76.32895285
Kadavanthara,9.973101489,76.29658184
Enjakkal Temple Stop,9.940910895,76.33191479
Veettoor Dippo,10.01300349,76.53746494
Hospital Road,10.58762042,76.02470622
Govt Aashupathri Padi,9.874161956,76.49539053
Plantation Kavala,9.986832514,76.7893841
Palli Valavu,10.29294798,76.1645973
Chottanikkara Grama Panchayath,9.928563302,76.39043882
Market,9.717314526,76.68267176
South Or Girls High School,9.968053471,76.2880466
Medicare Or T K S Puram,10.20634951,76.20134816
6Th Block,10.25075811,76.49993138
Pori Bazar,10.25785471,76.18407777
Prc,9.707568797,76.3369745
Sreenarayan Puram,9.831871594,76.29773856
Chengara Or Pddp Pady,10.03614913,76.46066699
Karukutty,10.22625811,76.37515397
Fisat,10.22601915,76.40694027
Thuruthippuram,10.17161126,76.21199981
Providence,9.988280472,76.28095612
Lp School Akanad,10.14835961,76.50728981
Kudambanattu Kadavu,9.942065663,76.47238927
Paruthiveli Padi,10.05645017,76.51608284
Manakapadi Stop,9.825506116,76.48440268
Mattanchery Government Hospital,9.9593578,76.25971268
Kayyirickal Stop,9.826163223,76.48049545
Kanichattupaara,10.14745679,76.57003848
Athani,10.15567351,76.20682831
Kingini Mattam School Padi,9.963293491,76.46660973
Vayanasala,10.01491981,76.28547292
Kuzhikkaranpeedika Or Thabore,10.25568783,76.42692545
Xavier Desh Palli Or Colony,9.801385715,76.277424
Vallarpadam baslica,9.990861179,76.24947343
Janatha stop,10.0507499,76.30303481
Kadavanthara Junction,9.967098619,76.30002848
Vengachuvadu,9.935215605,76.65736426
Police Station Stop,9.827086607,76.47634665
Mimmumpady,10.07484558,76.45459699
Mavinchod,10.12376184,76.51393309
Eloor Ferry,10.07327896,76.28301273
Maliyamkara College,10.18072076,76.18181052
Kapela Or Madaplanthurthu,10.17867553,76.20862911
Kumaranellor,9.618127472,76.53300797
Muttom,9.804190994,76.57524459
Pullorparambu,10.1576925,76.47149609
Petta,9.950084909,76.33222619
School Pady,9.91423823,76.53868206
Taluk hospital,10.11315516,76.48438032
Kollelithara Tempile / Vayanashala,10.08113926,76.22006262
Iac Quarters Or Labour,10.07151761,76.32449914
Parayakkad Ambalam,10.16645816,76.22225146
Thuppampady,9.913494427,76.41148707
Kizhakke Appangad,10.03892646,76.22860265
Hil,10.07759948,76.29735158
Police Station,10.11102356,76.51861397
Kollampady,9.956518529,76.36569388
Kigini Mattam School Pady,9.963330504,76.46649854
Koratty,10.26860331,76.34931212
Shanthi Nagar,9.93255925,76.29908927
South Mazhuvanoor Or Mazhuvanoor Kizhakke Kuriz,10.00182882,76.49009718
Block Kavala,9.998549151,76.56746813
Plantation 9 Th Block,10.26106623,76.52301007
Kottappady,10.11733111,76.58309083
Seafood Stop,9.986848097,76.24020887
Vayanashala,10.02674364,76.36937739
Vadukunnappuzha Ambala Padi,9.838464348,76.49462441
Ganapathy Ambalam,9.903481648,76.32084349
Amrita Hospital,10.03330992,76.29401217
Nethaji Padi,9.855013581,76.43648208
Mambra School,10.2347773,76.34263575
Adlux,10.23637435,76.37332405
Panjipaalam,9.795301684,76.40572936
Ernakulam North Or Town Hall,9.988346845,76.28603367
Kannankulangara,10.15136704,76.22335389
Panichayam Kavala,10.10416692,76.56679332
Match Factory,10.12279555,76.44792628
Toll,10.53732943,76.04702501
Pallinada Bus Stop,9.992837104,76.30867492
Aluva Private Stand,10.11469698,76.3509009
Ksrtc Bus Stand Stop,9.896598618,76.71675679
Irupatharam Kallu,10.25387631,76.18543749
Vazhappilly,10.06369773,76.27733884
Nagam Kualangara,9.722681394,76.33761777
Civil Junction Or Ooramana,9.966615013,76.50534712
Mudakkuzha Kavala,10.12445345,76.52629128
Nettupadam Junction,9.924722249,76.49817463
Kalamassery Municipal Bus Stop Or Panchayath,10.04447673,76.3174168
Kuzhikkattumoola Junction Or Pallimol,10.01556826,76.35657049
Srv Station Pady,10.00544239,76.48660535
Ezhakkaranad,9.920266263,76.46044872
S H College,9.938369099,76.29669624
Health Centre,10.12895169,76.44658065
Pallippadi,10.19120485,76.43128719
Pazhampilly Thuruth,10.17716723,76.24138573
St Sebastien,10.18040957,76.17038732
Mullan Kuzhi Or Don Bosco,10.1104875,76.38897057
Poosharippadi Bus Stop,10.13627502,76.23892503
Gandhi Square,9.942599537,76.33552956
Veruvalli,9.679943822,76.42062462
Government Hospital,10.00446765,76.45645082
Kadathututh,10.18789377,76.20869788
Athani,10.13841033,76.25629479
Peenappady,9.907925784,76.46441384
Thachethu Parambu,10.07581316,76.22128831
Hmt Mechine Tools,10.0490952,76.34052516
Erap Junction,10.25071851,76.45215125
Chebiyoor Church,10.19739908,76.48941673
Medical College,10.05406872,76.35479763
Puthan Nada Or Piravam,9.89764587,76.46256806
Palli,9.759091022,76.63584518
Pullikkavazhi,9.731537625,76.29030319
Pazhanganad,10.04437561,76.39756161
Omanapuzha Rani Junction,9.546679261,76.31209443
Colony Triveni Bus Stop,9.878015547,76.37707266
Avt Junction,10.02853876,76.49899716
Company Padi Or Hpc Stop,9.831736127,76.46955069
Jai Bharath College,10.05402072,76.45307717
Moozhikkakadavu,10.29979905,76.36668135
Swaraj Yss,9.684954385,76.29971531
Dye House Bus Stop,10.1647724,76.23310319
Neyyassery Kavala,9.923868289,76.79000604
Thevakkal,10.04632378,76.36381636
Kunnakurudy Kurisu Junction,10.03781949,76.5164893
Pump Junction,9.979738405,76.46482849
Chalakkudy Government  Hospital,10.29787871,76.33727229
Chullippadi,10.52243563,76.0509466
Panchayath Stop,9.907565023,76.44513192
Fact Junction,10.06962252,76.30554592
Malippuram Junction,10.02072965,76.22486814
L F Convent,10.59826033,76.03220959
Panchayath,10.02436151,76.25600692
Kozhikutty Kavala,9.905102721,76.44946863
Sea lord,10.05465103,76.29231662
Pithurkunnam Bus Stop,9.779013587,76.39522253
Parakadav Ration Kada,10.19470326,76.32430606
Pallippuram Government Hospital Junction,10.169092,76.18060457
Thondanpara,9.943583816,76.40107754
Kunnumpuram Junction Bus Stop,10.04286668,76.29916056
Pathaam mile,9.889667215,76.37269382
Lakshadweep Wharf,9.948777546,76.26847477
Millumpady,10.16802106,76.33633912
Kuriyam Mala Junction,9.988275284,76.56858655
Kondotty,10.12817666,76.37265915
Idukki Junction,10.08451194,76.31410261
Athani Junction,10.1554237,76.35206142
Kandakadavu Junction,9.85606382,76.27015911
Moozhikkulam,10.18810759,76.32825792
Panambikunnu,10.33139257,76.14097865
Edayoor,10.23220151,76.31423003
Aalinchuvadu,10.03340006,76.43308187
Ponnurunni Temple,9.972271804,76.31680059
Rajaji Nagar,10.0316126,76.43885779
Kairali,9.766887126,76.28179576
Pulicka Pady,10.06850992,76.52566614
School Pady,10.1054501,76.66669097
Ashanpady,10.0557725,76.39505859
Milma,9.749177361,76.31854085
Anjumav,10.1743125,76.26213873
Thrivenni,10.13883915,76.53648415
Puthiya Road,10.13077648,76.39490607
Veettoor,10.01524056,76.5273271
Gandhi Nagar Or Ksrtc Stand,9.97779132,76.28856822
Hilltop,9.95467689,76.48037697
Sanjos Hospital,9.507679906,76.32814135
Karimannur Town,9.918989796,76.78184209
Cemetry,9.987688872,76.26934254
Kamoth,9.896804482,76.32443453
Mekkalady,10.17706976,76.455284
Kalyani Mukku,9.868964862,76.41988207
Kanal Or Thottakkattukara,10.11408772,76.34209514
Thettaly,10.1308147,76.3902869
Moothakunnam,10.18868399,76.20203402
Peringala,10.00546779,76.39941438
Vaisseryppady,9.877144222,76.43315717
Hi Tech,10.08551873,76.56894768
Mookkan Chira,10.01247231,76.22295149
Peringala,10.00560877,76.39947286
Nagam Kualangara,9.7226225,76.33762552
Work Shop,10.04663215,76.30282091
Desom Junction Bus Stop,10.13250406,76.35518713
Edayakunnam Kappela,10.04685787,76.28683235
Edapally Junction,10.02508979,76.30731655
Kadakara Junction Or School,10.10423902,76.23084353
Shalem School,10.07340155,76.44804206
Anavathil,9.957671132,76.25798654
Archana Hospital,9.903542281,76.7111497
Parambathupady,9.922889092,76.43922208
harimatom,9.987664346,76.39261756
Peedikappadi,10.10399669,76.31849207
S R M Junction,9.994911051,76.28696763
Kunnappilly Vetinary Hospital,10.30041708,76.39344492
Morakkala,10.01986533,76.40224914
Hospital Junction,10.18599094,76.49964666
Valley Padi Stop,9.900878501,76.48647266
Aramanapadi,9.982468775,76.57885825
Vayanashala,9.993714104,76.44078707
Shappupady Or Moothakunnam,10.18418325,76.20310072
High School,10.0022825,76.26291987
Elanthikara Junction,10.17483207,76.26653699
Church,10.04708022,76.40448816
Cheerakkattupaara,9.916275844,76.44267551
Company Padi,9.870854967,76.49944007
Sreemoolanagaram Government Hospital,10.13447895,76.40333266
Gowreeswaram,10.13338375,76.19615427
Mini Civil Station Or Bhajanamadom,10.11747393,76.48005327
Swamipady Or Vayanasala,10.01297077,76.28633812
Sree Krishna Swami Temple,10.07963092,76.21311547
Kannamali Palli,9.875700997,76.26407086
Kalappura,9.510079386,76.32786014
Manapattiparambu,9.993708348,76.28883328
Dhevasthanam,10.16753123,76.24484055
Karingachira,9.952109331,76.35564638
Malayan Kaadu,10.10746854,76.38645692
St George Pally,10.03986608,76.35654233
Thalappara,9.790409502,76.46012274
Bakery Junction Or Koottukadu Junction,10.17811582,76.22298574
Vattapparambu,10.19449715,76.34248905
Aalinchuvadu,10.20190197,76.52660379
Ganeshamangalam,10.47530701,76.07750008
Kappela,10.04665118,76.28682294
Kuzhikkattumoola Junction Or Pallimol,10.01555802,76.3566114
Akashavaani,10.12177491,76.30393292
Poochakal Police Station,9.806457589,76.35340238
Prabus Bus Stop,10.14412597,76.22048043
Chenekadan Kavala,10.19998954,76.45327032
Keeranpara,10.09992334,76.65026004
Kavukada Stop,9.908549381,76.48671783
Palachuvadu,10.05211923,76.52154175
Aluva Private Bus Stand,10.11521447,76.35779732
Vaduthala Valavu,10.01891481,76.27530339
Valayanchirangara Temple,10.05777699,76.493279
Poovathussery Ambalanada,10.21145918,76.32220404
Belbo Junction Or Seaport,9.992185458,76.23832272
Pallinaati,9.995537642,76.52290781
KSRTC STAND,10.14502343,76.23237311
Post Office,9.905314031,76.45783497
Kuttipaara,10.24739217,76.45067558
Kuzhupilly Kavu,9.943582727,76.48618409
Maharajas College Ground,9.973284099,76.285065
Vadakekurisu Junction,9.902738007,76.39303671
Pandikad,10.13128104,76.53442713
Pally Pady Or Kanjirakkad,10.13074386,76.47049566
Kavumpuram,10.12868762,76.49659277
Machamthuruthu,10.16688335,76.19774954
Nss College Kavala Bus Stop,9.724863588,76.360745
Ayurvedapadi,9.926931563,76.4838879
Ambalappara,10.200494,76.5535491
Banglav Pady,10.13066517,76.26071873
Devipadi,9.878224932,76.48397674
Fisheries,9.721055197,76.28735511
Kizhakke Appangad,10.0389517,76.22857395
Mulamkulam Palli Padi,9.853744713,76.49086474
Varappuzha Toll Junction Or Mannam Thuruthu Or Cheranelloor,10.07833997,76.27515551
Paikkara,9.82757492,76.4979746
Kappela,10.15571235,76.2991453
Mundupalam,9.721622486,76.67873144
Kundekav Or Ezhikkara Panjayath,10.11939563,76.22591634
Don Bosco Lane,9.926388391,76.25497256
Puliyamballil Temple,10.07693402,76.22073698
Thuthiyoor,9.9958525,76.34372266
Aavoli,9.957415655,76.62372249
Vakeelmukku,9.817247601,76.27945937
Kunjamkuzhi,10.25591458,76.45218125
Parappuram,10.0136299,76.43361315
Elavoor Kavala,10.21658235,76.37802041
Thrikkariyor,10.0840398,76.60992145
Divine Farm,10.28776432,76.34833133
Thykkoodam,9.95769784,76.32392821
Mouris Junction,10.00585104,76.22004725
Kaanjiramattam Millungal Junction,9.85338401,76.40233509
Karikkod Ambalam,10.00557439,76.45137051
Maavin Chuvadu,10.08161322,76.52130443
Vayalar Pady,10.02042321,76.4145875
Club,10.07071788,76.27675102
Airport Junction,10.15292415,76.35468428
Kommady Junction,9.516595694,76.32779109
Colony,10.05283797,76.30249703
Mathilakam Police Station,10.29028564,76.16762267
Mammiyoor,10.60214435,76.03509761
Thaikkav,10.09196193,76.3022244
Puthenvelikkara Ferry,10.18049659,76.2441986
Valiya Kavala,9.757876178,76.39580105
Puthiyaroad,10.11887218,76.28989799
Kappalanndimukku,9.94284491,76.29892819
Alinchuvadu Junction,10.00583975,76.31544883
Lakshadweep Office,9.965729525,76.26399657
Tb junction,10.19562615,76.38856438
Kanimangalam Ambalam,10.21730047,76.48257224
Panchayath,10.15245057,76.48196699
Parayakad Palam,10.16345684,76.22212961
Punnakkal Temple,10.01914295,76.29093526
Mailickal Palam,9.779855417,76.6849413
Homeo Dispensary,9.865902305,76.41993382
Aanjilichuvadu,10.04608784,76.44916821
Puthuppanam,9.976370431,76.45800977
Poykatusery Kapela Or Kuzhikkattusery,10.16395068,76.3399644
Okkal,10.14528189,76.44613224
Kolenchery Junction Or Susan Mable Thomas Smarakam,9.979687636,76.4726496
Marotty Chod,10.17595689,76.42256862
School,10.17005622,76.42526947
lodge,10.06300474,76.30133763
Maadapalli,9.698750058,76.41929697
Millumpady,10.1352548,76.41255157
Kedangoor Or Kadungalloor Temple,10.11378151,76.33480692
Aroor School,9.867924893,76.30731351
Mannoor,10.04584071,76.5332361
Puthuvype Village Office,10.006019,76.23211634
Shapumpady,10.04864717,76.39322249
Millupady,10.18286293,76.41027399
Muillumpady,9.898591868,76.42333866
Aashupathri Or Light House,9.997939494,76.22206183
Kudumbhi Seva Sangam Stop,10.12493948,76.26435369
Pally Pady,10.05039071,76.49075186
Ernakulam Kavala,9.757503797,76.39676085
Karamattom,10.26825109,76.42216438
Mulamkulam Ambalapadi,9.842807557,76.48814831
